open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1776948000000,2026-04-23 12:40:00 UTC,77780.86000000,77868.60000000,77764.48000000,77764.49000000,48.16998000,1776948299999,2026-04-23 12:44:59 UTC,3748527.60978810,9437,26.56097000,2067007.96052940
1776948300000,2026-04-23 12:45:00 UTC,77764.48000000,77830.00000000,77491.18000000,77680.01000000,186.81136000,1776948599999,2026-04-23 12:49:59 UTC,14502438.76359040,32414,58.50430000,4542091.11743460
1776948600000,2026-04-23 12:50:00 UTC,77680.01000000,77734.78000000,77602.01000000,77689.35000000,23.14189000,1776948899999,2026-04-23 12:54:59 UTC,1797398.93969180,11070,13.17131000,1022915.39154420
1776948900000,2026-04-23 12:55:00 UTC,77689.35000000,77870.54000000,77689.35000000,77870.53000000,28.98930000,1776949199999,2026-04-23 12:59:59 UTC,2255298.40685280,9246,11.41783000,888113.78304080
1776949200000,2026-04-23 13:00:00 UTC,77870.54000000,77904.37000000,77780.00000000,77825.05000000,38.76006000,1776949499999,2026-04-23 13:04:59 UTC,3017117.58120730,13042,17.84669000,1389087.14981470
1776949500000,2026-04-23 13:05:00 UTC,77825.05000000,77825.05000000,77760.00000000,77816.01000000,18.94569000,1776949799999,2026-04-23 13:09:59 UTC,1473656.29386210,9413,8.17629000,635999.85191610
1776949800000,2026-04-23 13:10:00 UTC,77816.01000000,77822.76000000,77630.00000000,77661.49000000,41.45181000,1776950099999,2026-04-23 13:14:59 UTC,3221426.30894320,10302,17.17258000,1334520.67315600
1776950100000,2026-04-23 13:15:00 UTC,77661.50000000,77714.11000000,77606.29000000,77671.82000000,43.46889000,1776950399999,2026-04-23 13:19:59 UTC,3376472.65779350,10775,27.18194000,2111635.01912580
1776950400000,2026-04-23 13:20:00 UTC,77671.82000000,77705.86000000,77658.00000000,77682.52000000,26.65306000,1776950699999,2026-04-23 13:24:59 UTC,2070549.94259430,8283,13.51182000,1049637.87148050
1776950700000,2026-04-23 13:25:00 UTC,77682.53000000,77687.25000000,77576.84000000,77595.82000000,26.90720000,1776950999999,2026-04-23 13:29:59 UTC,2088790.28561330,8504,9.17647000,712304.51832770
1776951000000,2026-04-23 13:30:00 UTC,77595.81000000,77675.01000000,77539.16000000,77617.99000000,106.83845000,1776951299999,2026-04-23 13:34:59 UTC,8288261.05671770,29837,79.60032000,6174721.62287460
1776951300000,2026-04-23 13:35:00 UTC,77617.99000000,77692.57000000,77534.04000000,77582.01000000,38.31585000,1776951599999,2026-04-23 13:39:59 UTC,2973367.83782860,23104,12.77639000,991652.38875750
1776951600000,2026-04-23 13:40:00 UTC,77582.02000000,77640.51000000,77521.20000000,77541.29000000,32.52985000,1776951899999,2026-04-23 13:44:59 UTC,2523562.50956500,15726,18.55012000,1439247.04375540
1776951900000,2026-04-23 13:45:00 UTC,77541.29000000,77665.27000000,77473.16000000,77614.66000000,97.42603000,1776952199999,2026-04-23 13:49:59 UTC,7554364.66069130,23960,36.07709000,2798119.22045940
1776952200000,2026-04-23 13:50:00 UTC,77614.66000000,77614.66000000,77379.92000000,77421.42000000,67.36055000,1776952499999,2026-04-23 13:54:59 UTC,5219417.20545860,20787,14.00798000,1085412.57504830
1776952500000,2026-04-23 13:55:00 UTC,77421.42000000,77565.30000000,77408.00000000,77532.23000000,54.04371000,1776952799999,2026-04-23 13:59:59 UTC,4186680.87280100,15154,26.49097000,2052369.74275680
1776952800000,2026-04-23 14:00:00 UTC,77532.23000000,77621.32000000,77414.00000000,77590.97000000,50.19360000,1776953099999,2026-04-23 14:04:59 UTC,3889656.06464490,20913,21.89284000,1696860.49156580
1776953100000,2026-04-23 14:05:00 UTC,77590.96000000,77649.80000000,77472.75000000,77602.01000000,76.71376000,1776953399999,2026-04-23 14:09:59 UTC,5951919.62668910,17825,41.12331000,3190994.22160140
1776953400000,2026-04-23 14:10:00 UTC,77602.97000000,77607.99000000,77474.28000000,77523.53000000,49.10260000,1776953699999,2026-04-23 14:14:59 UTC,3807734.29634760,15845,13.05828000,1012591.76019420
1776953700000,2026-04-23 14:15:00 UTC,77523.53000000,77597.65000000,77487.90000000,77487.90000000,23.10799000,1776953999999,2026-04-23 14:19:59 UTC,1791981.09462140,13634,10.44960000,810323.58638560
1776954000000,2026-04-23 14:20:00 UTC,77487.90000000,77763.22000000,77476.00000000,77732.90000000,34.60376000,1776954299999,2026-04-23 14:24:59 UTC,2685457.54272050,19148,21.48815000,1667793.33408190
1776954300000,2026-04-23 14:25:00 UTC,77732.90000000,77954.94000000,77708.79000000,77727.98000000,115.03953000,1776954599999,2026-04-23 14:29:59 UTC,8952645.49669720,26360,71.43255000,5559473.96743300
1776954600000,2026-04-23 14:30:00 UTC,77727.98000000,77907.99000000,77727.98000000,77822.00000000,37.67683000,1776954899999,2026-04-23 14:34:59 UTC,2932933.30518380,16599,26.27705000,2045355.66236240
1776954900000,2026-04-23 14:35:00 UTC,77822.00000000,77973.68000000,77790.49000000,77834.26000000,87.87681000,1776955199999,2026-04-23 14:39:59 UTC,6843875.21639820,22690,48.53216000,3779735.41380030
1776955200000,2026-04-23 14:40:00 UTC,77834.26000000,77924.52000000,77773.39000000,77902.00000000,96.55612000,1776955499999,2026-04-23 14:44:59 UTC,7514413.11560680,15474,44.33495000,3450056.64031510
1776955500000,2026-04-23 14:45:00 UTC,77902.00000000,77995.00000000,77861.52000000,77861.53000000,109.09234000,1776955799999,2026-04-23 14:49:59 UTC,8504811.10132400,20830,50.84002000,3963655.41402250
1776955800000,2026-04-23 14:50:00 UTC,77861.53000000,78070.00000000,77850.00000000,78048.97000000,74.44595000,1776956099999,2026-04-23 14:54:59 UTC,5805953.01886290,21793,50.16001000,3912159.84690130
1776956100000,2026-04-23 14:55:00 UTC,78048.96000000,78201.53000000,78048.96000000,78180.77000000,172.11153000,1776956399999,2026-04-23 14:59:59 UTC,13450456.20930550,25418,126.33273000,9872939.10709730
1776956400000,2026-04-23 15:00:00 UTC,78180.78000000,78199.99000000,78000.00000000,78012.43000000,88.10822000,1776956699999,2026-04-23 15:04:59 UTC,6883729.09153950,19073,57.54433000,4496778.57044070
1776956700000,2026-04-23 15:05:00 UTC,78012.42000000,78075.02000000,77983.25000000,78020.15000000,54.79546000,1776956999999,2026-04-23 15:09:59 UTC,4275429.11479840,13330,29.82689000,2327157.90592170
1776957000000,2026-04-23 15:10:00 UTC,78020.14000000,78139.46000000,78020.14000000,78109.99000000,37.66121000,1776957299999,2026-04-23 15:14:59 UTC,2940760.76436520,11646,29.94801000,2338448.96224250
1776957300000,2026-04-23 15:15:00 UTC,78109.99000000,78479.13000000,78067.49000000,78402.50000000,170.33300000,1776957599999,2026-04-23 15:19:59 UTC,13345267.06140850,36701,94.75199000,7422278.15837860
1776957600000,2026-04-23 15:20:00 UTC,78402.50000000,78662.50000000,78380.39000000,78573.84000000,120.69376000,1776957899999,2026-04-23 15:24:59 UTC,9479180.40635750,27376,74.49867000,5850565.93531540
1776957900000,2026-04-23 15:25:00 UTC,78573.84000000,78574.00000000,78382.42000000,78386.89000000,107.34998000,1776958199999,2026-04-23 15:29:59 UTC,8426763.33701230,16807,38.57351000,3027606.98124920
1776958200000,2026-04-23 15:30:00 UTC,78386.88000000,78500.00000000,78310.13000000,78499.99000000,64.09496000,1776958499999,2026-04-23 15:34:59 UTC,5026650.42801950,16189,31.44017000,2465368.40723040
1776958500000,2026-04-23 15:35:00 UTC,78499.99000000,78550.00000000,78427.64000000,78549.99000000,68.07924000,1776958799999,2026-04-23 15:39:59 UTC,5343788.31845010,11745,26.99180000,2118869.38918830
1776958800000,2026-04-23 15:40:00 UTC,78549.99000000,78600.01000000,78483.68000000,78488.00000000,79.05277000,1776959099999,2026-04-23 15:44:59 UTC,6208837.72373390,16944,31.97536000,2511546.64079100
1776959100000,2026-04-23 15:45:00 UTC,78487.99000000,78488.00000000,78265.38000000,78378.11000000,88.12333000,1776959399999,2026-04-23 15:49:59 UTC,6904930.33727540,20559,26.27151000,2058350.63598200
1776959400000,2026-04-23 15:50:00 UTC,78378.12000000,78380.00000000,78282.41000000,78286.24000000,76.03417000,1776959699999,2026-04-23 15:54:59 UTC,5954215.13145490,14921,21.61675000,1692691.62808990
1776959700000,2026-04-23 15:55:00 UTC,78286.24000000,78428.25000000,78282.10000000,78376.76000000,54.12652000,1776959999999,2026-04-23 15:59:59 UTC,4241562.69645020,12344,21.68537000,1699245.73240010
1776960000000,2026-04-23 16:00:00 UTC,78376.77000000,78450.00000000,78325.15000000,78325.16000000,69.63630000,1776960299999,2026-04-23 16:04:59 UTC,5459998.27181400,13367,31.30005000,2453843.25808250
1776960300000,2026-04-23 16:05:00 UTC,78325.16000000,78509.82000000,78318.15000000,78403.03000000,44.14951000,1776960599999,2026-04-23 16:09:59 UTC,3463167.79857760,14632,20.59497000,1615336.36157610
1776960600000,2026-04-23 16:10:00 UTC,78403.03000000,78458.87000000,78302.65000000,78302.65000000,43.86987000,1776960899999,2026-04-23 16:14:59 UTC,3438597.72085080,12293,11.95578000,937250.44941710
1776960900000,2026-04-23 16:15:00 UTC,78302.65000000,78416.31000000,78300.00000000,78416.31000000,24.51032000,1776961199999,2026-04-23 16:19:59 UTC,1920092.23465940,10146,16.39386000,1284270.86263630
1776961200000,2026-04-23 16:20:00 UTC,78416.31000000,78424.00000000,78236.84000000,78386.00000000,63.23727000,1776961499999,2026-04-23 16:24:59 UTC,4954436.84458540,15602,16.60709000,1300678.04038200
1776961500000,2026-04-23 16:25:00 UTC,78385.99000000,78441.24000000,78300.00000000,78300.01000000,38.82413000,1776961799999,2026-04-23 16:29:59 UTC,3043595.96653810,9789,12.07354000,946487.24593780
1776961800000,2026-04-23 16:30:00 UTC,78300.00000000,78424.23000000,78278.38000000,78424.23000000,21.25182000,1776962099999,2026-04-23 16:34:59 UTC,1665159.41781260,9675,10.49841000,822703.28778680
1776962100000,2026-04-23 16:35:00 UTC,78424.23000000,78458.50000000,78317.29000000,78317.29000000,40.09116000,1776962399999,2026-04-23 16:39:59 UTC,3143026.03582110,12035,7.68926000,602901.99073500
1776962400000,2026-04-23 16:40:00 UTC,78317.30000000,78369.58000000,78306.27000000,78335.01000000,90.22816000,1776962699999,2026-04-23 16:44:59 UTC,7068160.73565520,8686,12.61485000,988241.56136580
1776962700000,2026-04-23 16:45:00 UTC,78335.00000000,78361.65000000,78300.00000000,78340.00000000,36.40766000,1776962999999,2026-04-23 16:49:59 UTC,2852119.09876360,9900,14.25506000,1116718.66575640
1776963000000,2026-04-23 16:50:00 UTC,78340.00000000,78375.54000000,78100.07000000,78100.78000000,127.75985000,1776963299999,2026-04-23 16:54:59 UTC,9999267.09005900,15732,22.84440000,1787295.24110050
1776963300000,2026-04-23 16:55:00 UTC,78100.79000000,78160.19000000,78030.00000000,78103.72000000,61.97013000,1776963599999,2026-04-23 16:59:59 UTC,4839897.53621670,18294,34.38338000,2685301.28385010
1776963600000,2026-04-23 17:00:00 UTC,78103.72000000,78184.85000000,77901.00000000,77917.21000000,146.54927000,1776963899999,2026-04-23 17:04:59 UTC,11433155.62628630,37055,65.56182000,5114956.56473780
1776963900000,2026-04-23 17:05:00 UTC,77917.22000000,77934.00000000,77708.33000000,77727.14000000,83.50917000,1776964199999,2026-04-23 17:09:59 UTC,6499889.33210680,26893,27.70164000,2156121.54601400
1776964200000,2026-04-23 17:10:00 UTC,77727.13000000,77910.30000000,77672.23000000,77841.95000000,48.80807000,1776964499999,2026-04-23 17:14:59 UTC,3797413.58233330,23944,30.88667000,2403156.08091070
1776964500000,2026-04-23 17:15:00 UTC,77841.95000000,77850.79000000,77560.76000000,77631.57000000,98.70176000,1776964799999,2026-04-23 17:19:59 UTC,7665022.85656370,28673,27.16150000,2109592.33027920
1776964800000,2026-04-23 17:20:00 UTC,77631.58000000,77747.19000000,77559.89000000,77647.72000000,62.90660000,1776965099999,2026-04-23 17:24:59 UTC,4885341.68308690,17145,34.95493000,2715043.42216890
1776965100000,2026-04-23 17:25:00 UTC,77647.72000000,77841.06000000,77588.23000000,77588.24000000,47.97705000,1776965399999,2026-04-23 17:29:59 UTC,3727256.26194450,18455,25.10425000,1950364.28363250
1776965400000,2026-04-23 17:30:00 UTC,77588.23000000,77688.00000000,77500.23000000,77662.99000000,76.70583000,1776965699999,2026-04-23 17:34:59 UTC,5953602.10272980,22212,36.27865000,2815720.98499610
1776965700000,2026-04-23 17:35:00 UTC,77662.99000000,77725.56000000,77200.00000000,77262.50000000,181.85248000,1776965999999,2026-04-23 17:39:59 UTC,14078305.47292370,39280,67.99293000,5265242.71665810
1776966000000,2026-04-23 17:40:00 UTC,77262.49000000,77265.43000000,76982.25000000,77191.88000000,338.79596000,1776966299999,2026-04-23 17:44:59 UTC,26115145.19074070,52605,100.28035000,7731562.38003430
1776966300000,2026-04-23 17:45:00 UTC,77191.87000000,77369.44000000,76960.00000000,77301.98000000,275.02991000,1776966599999,2026-04-23 17:49:59 UTC,21217249.78103410,45780,159.60950000,12311467.03190830
1776966600000,2026-04-23 17:50:00 UTC,77301.97000000,77792.00000000,77234.72000000,77663.76000000,266.86253000,1776966899999,2026-04-23 17:54:59 UTC,20678015.18023210,54090,175.46272000,13593498.21396810
1776966900000,2026-04-23 17:55:00 UTC,77663.77000000,77812.64000000,77618.11000000,77769.21000000,96.84003000,1776967199999,2026-04-23 17:59:59 UTC,7527268.71138320,30905,57.20750000,4446775.84452090
1776967200000,2026-04-23 18:00:00 UTC,77769.20000000,78010.96000000,77742.87000000,77793.93000000,128.63369000,1776967499999,2026-04-23 18:04:59 UTC,10018737.61379320,42289,76.92644000,5992117.29705130
1776967500000,2026-04-23 18:05:00 UTC,77793.94000000,78114.63000000,77744.59000000,77961.94000000,98.49768000,1776967799999,2026-04-23 18:09:59 UTC,7679253.55337420,28266,65.93604000,5140332.35484290
1776967800000,2026-04-23 18:10:00 UTC,77961.94000000,78146.75000000,77961.94000000,77978.01000000,112.54278000,1776968099999,2026-04-23 18:14:59 UTC,8782836.23466680,32901,39.21169000,3060772.20338710
1776968100000,2026-04-23 18:15:00 UTC,77978.00000000,78063.60000000,77890.90000000,77904.30000000,69.13932000,1776968399999,2026-04-23 18:19:59 UTC,5390839.68343620,20530,37.90390000,2955708.46932390
1776968400000,2026-04-23 18:20:00 UTC,77904.30000000,77970.00000000,77837.50000000,77927.19000000,59.25282000,1776968699999,2026-04-23 18:24:59 UTC,4616275.78624430,17494,28.19756000,2196735.42703220
1776968700000,2026-04-23 18:25:00 UTC,77927.20000000,77938.25000000,77864.00000000,77907.85000000,16.63323000,1776968999999,2026-04-23 18:29:59 UTC,1295636.87722400,10291,9.83343000,765936.47036930
1776969000000,2026-04-23 18:30:00 UTC,77907.85000000,78050.00000000,77907.84000000,77980.01000000,30.26109000,1776969299999,2026-04-23 18:34:59 UTC,2360443.99996870,13084,16.82323000,1312136.07422160
1776969300000,2026-04-23 18:35:00 UTC,77980.00000000,78122.72000000,77971.47000000,78062.52000000,51.44632000,1776969599999,2026-04-23 18:39:59 UTC,4015202.39393870,14382,31.29419000,2442137.17976970
1776969600000,2026-04-23 18:40:00 UTC,78062.51000000,78095.01000000,78001.32000000,78026.05000000,37.31762000,1776969899999,2026-04-23 18:44:59 UTC,2912308.22286970,15939,24.13296000,1883208.35397810
1776969900000,2026-04-23 18:45:00 UTC,78026.05000000,78054.82000000,77868.71000000,77868.71000000,34.28569000,1776970199999,2026-04-23 18:49:59 UTC,2673169.69386500,14107,10.74135000,837523.04514090
1776970200000,2026-04-23 18:50:00 UTC,77868.71000000,77912.25000000,77792.75000000,77885.51000000,37.93485000,1776970499999,2026-04-23 18:54:59 UTC,2952947.65821250,12816,21.27794000,1656235.47288960
1776970500000,2026-04-23 18:55:00 UTC,77885.50000000,77885.50000000,77678.65000000,77678.65000000,55.12329000,1776970799999,2026-04-23 18:59:59 UTC,4287056.65670440,14660,14.70956000,1143861.01170590
1776970800000,2026-04-23 19:00:00 UTC,77678.65000000,77740.64000000,77592.92000000,77625.72000000,42.04414000,1776971099999,2026-04-23 19:04:59 UTC,3265099.85389610,17159,17.91077000,1391066.74902890
1776971100000,2026-04-23 19:05:00 UTC,77625.73000000,77767.59000000,77625.07000000,77695.79000000,43.34686000,1776971399999,2026-04-23 19:09:59 UTC,3368231.28341100,14607,18.92403000,1470450.86161080
1776971400000,2026-04-23 19:10:00 UTC,77695.79000000,77739.87000000,77671.18000000,77697.20000000,44.30187000,1776971699999,2026-04-23 19:14:59 UTC,3442286.38191330,10029,9.56457000,743188.17759630
1776971700000,2026-04-23 19:15:00 UTC,77697.20000000,77880.90000000,77697.20000000,77828.58000000,40.51135000,1776971999999,2026-04-23 19:19:59 UTC,3152374.29830080,11903,17.81678000,1386113.89453050
1776972000000,2026-04-23 19:20:00 UTC,77828.58000000,77884.61000000,77794.40000000,77796.07000000,48.75997000,1776972299999,2026-04-23 19:24:59 UTC,3794787.04517910,10508,9.83843000,765752.11273060
1776972300000,2026-04-23 19:25:00 UTC,77796.06000000,77876.94000000,77796.06000000,77852.61000000,27.45736000,1776972599999,2026-04-23 19:29:59 UTC,2137279.83897650,9000,8.59104000,668719.61554370
1776972600000,2026-04-23 19:30:00 UTC,77852.62000000,77886.88000000,77678.14000000,77704.58000000,36.56682000,1776972899999,2026-04-23 19:34:59 UTC,2844863.75639360,13241,15.85867000,1234322.84626240
1776972900000,2026-04-23 19:35:00 UTC,77704.57000000,77766.46000000,77639.53000000,77683.84000000,44.63974000,1776973199999,2026-04-23 19:39:59 UTC,3468156.25200690,13279,8.12318000,631185.82745290
1776973200000,2026-04-23 19:40:00 UTC,77683.84000000,77722.00000000,77638.36000000,77643.45000000,22.37634000,1776973499999,2026-04-23 19:44:59 UTC,1738196.23139080,10103,8.42997000,654904.32744220
1776973500000,2026-04-23 19:45:00 UTC,77643.46000000,77793.52000000,77643.46000000,77773.71000000,23.34407000,1776973799999,2026-04-23 19:49:59 UTC,1814070.77369140,8823,10.86098000,844009.29725270
1776973800000,2026-04-23 19:50:00 UTC,77773.70000000,77812.00000000,77593.83000000,77712.30000000,147.89382000,1776974099999,2026-04-23 19:54:59 UTC,11490492.70267910,19530,36.62060000,2845479.65352250
1776974100000,2026-04-23 19:55:00 UTC,77712.30000000,77777.84000000,77698.02000000,77727.26000000,308.96251000,1776974399999,2026-04-23 19:59:59 UTC,24015516.10542030,15405,25.13466000,1953727.08607940
1776974400000,2026-04-23 20:00:00 UTC,77727.25000000,77854.46000000,77637.50000000,77854.46000000,83.93932000,1776974699999,2026-04-23 20:04:59 UTC,6523417.52134090,12323,35.29752000,2743371.05693400
1776974700000,2026-04-23 20:05:00 UTC,77854.46000000,77912.59000000,77832.00000000,77898.09000000,36.47007000,1776974999999,2026-04-23 20:09:59 UTC,2839899.76014400,7515,10.86332000,845932.83098080
1776975000000,2026-04-23 20:10:00 UTC,77898.09000000,77904.86000000,77775.22000000,77797.33000000,26.49798000,1776975299999,2026-04-23 20:14:59 UTC,2062387.25256000,7051,6.93942000,540114.95897670
1776975300000,2026-04-23 20:15:00 UTC,77797.34000000,77830.98000000,77678.59000000,77780.01000000,49.97298000,1776975599999,2026-04-23 20:19:59 UTC,3885719.96287190,9682,16.29026000,1266444.21542260
1776975600000,2026-04-23 20:20:00 UTC,77780.01000000,77790.75000000,77709.80000000,77768.00000000,13.39100000,1776975899999,2026-04-23 20:24:59 UTC,1040995.90748470,5158,4.80914000,373879.64295450
1776975900000,2026-04-23 20:25:00 UTC,77767.99000000,77768.00000000,77710.34000000,77744.17000000,20.72310000,1776976199999,2026-04-23 20:29:59 UTC,1610983.87452210,4766,6.86861000,533992.48360200
1776976200000,2026-04-23 20:30:00 UTC,77744.17000000,77890.78000000,77720.38000000,77866.01000000,22.52202000,1776976499999,2026-04-23 20:34:59 UTC,1752128.83629430,6782,10.78971000,839562.07703510
1776976500000,2026-04-23 20:35:00 UTC,77866.01000000,77981.87000000,77831.23000000,77981.86000000,25.27248000,1776976799999,2026-04-23 20:39:59 UTC,1968708.56991400,6970,16.98148000,1323145.49973340
1776976800000,2026-04-23 20:40:00 UTC,77981.86000000,78050.00000000,77955.43000000,77992.15000000,47.85316000,1776977099999,2026-04-23 20:44:59 UTC,3732349.08285730,10777,19.88252000,1550882.12293390
1776977100000,2026-04-23 20:45:00 UTC,77992.14000000,78025.56000000,77920.65000000,77920.65000000,40.76025000,1776977399999,2026-04-23 20:49:59 UTC,3178326.32247800,6727,12.81700000,999642.46719470
1776977400000,2026-04-23 20:50:00 UTC,77920.66000000,77962.72000000,77888.00000000,77892.79000000,12.03930000,1776977699999,2026-04-23 20:54:59 UTC,938018.82676310,4705,4.42934000,345115.73614410
1776977700000,2026-04-23 20:55:00 UTC,77892.79000000,77906.00000000,77852.29000000,77886.97000000,12.30327000,1776977999999,2026-04-23 20:59:59 UTC,958131.45182080,4921,7.02571000,547178.92196030
1776978000000,2026-04-23 21:00:00 UTC,77886.97000000,77886.98000000,77828.20000000,77844.78000000,19.53465000,1776978299999,2026-04-23 21:04:59 UTC,1520847.38380810,4244,4.97576000,387342.24621370
1776978300000,2026-04-23 21:05:00 UTC,77844.78000000,77871.88000000,77836.92000000,77848.66000000,11.06458000,1776978599999,2026-04-23 21:09:59 UTC,861416.98576520,2868,7.47263000,581756.01830900
1776978600000,2026-04-23 21:10:00 UTC,77848.67000000,77913.47000000,77846.97000000,77879.97000000,17.08699000,1776978899999,2026-04-23 21:14:59 UTC,1330707.01094490,3901,7.58563000,590826.68421100
1776978900000,2026-04-23 21:15:00 UTC,77879.96000000,77905.56000000,77858.02000000,77867.00000000,7.09233000,1776979199999,2026-04-23 21:19:59 UTC,552328.57355030,2654,4.04020000,314628.75221380
1776979200000,2026-04-23 21:20:00 UTC,77867.00000000,77867.00000000,77800.00000000,77844.77000000,16.73673000,1776979499999,2026-04-23 21:24:59 UTC,1302795.92806180,4230,4.00858000,311992.38455720
1776979500000,2026-04-23 21:25:00 UTC,77844.77000000,77917.05000000,77844.76000000,77917.05000000,6.16064000,1776979799999,2026-04-23 21:29:59 UTC,479781.05648270,3594,3.93694000,306605.67597040
1776979800000,2026-04-23 21:30:00 UTC,77917.06000000,78008.91000000,77917.05000000,78008.90000000,25.03067000,1776980099999,2026-04-23 21:34:59 UTC,1951882.34312510,5648,18.94962000,1477671.13103670
1776980100000,2026-04-23 21:35:00 UTC,78008.90000000,78047.52000000,77995.42000000,78006.01000000,30.22149000,1776980399999,2026-04-23 21:39:59 UTC,2357751.88930770,3481,5.48798000,428166.11986660
1776980400000,2026-04-23 21:40:00 UTC,78006.01000000,78070.00000000,77980.87000000,78069.99000000,28.69239000,1776980699999,2026-04-23 21:44:59 UTC,2238766.85795490,5055,19.98188000,1559145.83722690
1776980700000,2026-04-23 21:45:00 UTC,78069.99000000,78069.99000000,78011.53000000,78024.01000000,10.68387000,1776980999999,2026-04-23 21:49:59 UTC,833680.35666480,3643,3.59389000,280427.35315840
1776981000000,2026-04-23 21:50:00 UTC,78024.00000000,78024.01000000,77996.49000000,78000.17000000,9.18560000,1776981299999,2026-04-23 21:54:59 UTC,716555.78896470,2150,2.85232000,222490.06925280
1776981300000,2026-04-23 21:55:00 UTC,78000.17000000,78000.18000000,77863.50000000,77864.83000000,29.88757000,1776981599999,2026-04-23 21:59:59 UTC,2329477.50904170,5040,8.66130000,675144.06150720
1776981600000,2026-04-23 22:00:00 UTC,77864.84000000,78018.14000000,77864.83000000,78013.01000000,31.34557000,1776981899999,2026-04-23 22:04:59 UTC,2444628.98590630,10124,12.99860000,1013523.04952300
1776981900000,2026-04-23 22:05:00 UTC,78013.01000000,78173.15000000,78010.09000000,78090.68000000,32.44095000,1776982199999,2026-04-23 22:09:59 UTC,2533102.74285470,9009,24.94319000,1947548.94847360
1776982200000,2026-04-23 22:10:00 UTC,78090.68000000,78150.70000000,78041.69000000,78062.31000000,31.36825000,1776982499999,2026-04-23 22:14:59 UTC,2449721.06983600,7573,8.62115000,673174.52079580
1776982500000,2026-04-23 22:15:00 UTC,78062.31000000,78267.99000000,78043.26000000,78230.11000000,45.17271000,1776982799999,2026-04-23 22:19:59 UTC,3531142.97765040,14759,33.49068000,2617985.86491210
1776982800000,2026-04-23 22:20:00 UTC,78230.11000000,78251.57000000,78154.25000000,78197.51000000,14.99157000,1776983099999,2026-04-23 22:24:59 UTC,1172390.92819690,9074,8.00623000,626116.70631030
1776983100000,2026-04-23 22:25:00 UTC,78197.52000000,78250.00000000,78150.00000000,78178.34000000,17.45395000,1776983399999,2026-04-23 22:29:59 UTC,1364837.41631560,7109,6.53754000,511222.76914500
1776983400000,2026-04-23 22:30:00 UTC,78178.33000000,78250.00000000,78178.33000000,78217.49000000,13.49091000,1776983699999,2026-04-23 22:34:59 UTC,1055271.89875620,5366,8.31077000,650049.90334110
1776983700000,2026-04-23 22:35:00 UTC,78217.48000000,78276.92000000,78217.48000000,78250.55000000,14.10383000,1776983999999,2026-04-23 22:39:59 UTC,1103678.25232850,6480,8.06395000,631021.52589560
1776984000000,2026-04-23 22:40:00 UTC,78250.55000000,78306.00000000,78232.77000000,78306.00000000,16.60309000,1776984299999,2026-04-23 22:44:59 UTC,1299645.68979340,4898,10.86277000,850306.61251370
1776984300000,2026-04-23 22:45:00 UTC,78306.37000000,78331.00000000,78266.88000000,78289.50000000,27.57645000,1776984599999,2026-04-23 22:49:59 UTC,2159392.33122250,6180,7.56911000,592694.41469320
1776984600000,2026-04-23 22:50:00 UTC,78289.50000000,78289.51000000,78246.00000000,78268.98000000,11.33341000,1776984899999,2026-04-23 22:54:59 UTC,887085.40622720,3695,4.74308000,371235.39552590
1776984900000,2026-04-23 22:55:00 UTC,78268.97000000,78278.00000000,78207.47000000,78235.30000000,15.44951000,1776985199999,2026-04-23 22:59:59 UTC,1208638.62491730,3920,3.83483000,300027.51900040
1776985200000,2026-04-23 23:00:00 UTC,78235.29000000,78235.29000000,78185.00000000,78201.39000000,22.67475000,1776985499999,2026-04-23 23:04:59 UTC,1773458.55238930,5686,7.25864000,567666.31140120
1776985500000,2026-04-23 23:05:00 UTC,78201.38000000,78217.63000000,78165.66000000,78165.66000000,20.54657000,1776985799999,2026-04-23 23:09:59 UTC,1606717.51835480,4224,10.97339000,858096.07760170
1776985800000,2026-04-23 23:10:00 UTC,78165.16000000,78165.16000000,78088.53000000,78096.78000000,14.34462000,1776986099999,2026-04-23 23:14:59 UTC,1120482.64292520,4887,3.73523000,291762.63359930
1776986100000,2026-04-23 23:15:00 UTC,78096.78000000,78099.49000000,78030.00000000,78082.34000000,18.35268000,1776986399999,2026-04-23 23:19:59 UTC,1432741.93473280,6670,10.22608000,798323.83430100
1776986400000,2026-04-23 23:20:00 UTC,78082.34000000,78150.00000000,78065.64000000,78130.92000000,17.61372000,1776986699999,2026-04-23 23:24:59 UTC,1375813.29272070,5256,12.30384000,961028.39619200
1776986700000,2026-04-23 23:25:00 UTC,78130.92000000,78152.00000000,78102.48000000,78134.01000000,18.10707000,1776986999999,2026-04-23 23:29:59 UTC,1414642.41128030,3998,10.01792000,782641.18026430
1776987000000,2026-04-23 23:30:00 UTC,78134.01000000,78186.70000000,78134.01000000,78162.94000000,19.97343000,1776987299999,2026-04-23 23:34:59 UTC,1561277.01966660,4882,14.27704000,1116045.68253860
1776987300000,2026-04-23 23:35:00 UTC,78162.95000000,78220.00000000,78162.94000000,78217.74000000,11.74893000,1776987599999,2026-04-23 23:39:59 UTC,918613.56607560,4007,10.01067000,782687.42717280
1776987600000,2026-04-23 23:40:00 UTC,78217.73000000,78277.57000000,78217.73000000,78257.98000000,12.09591000,1776987899999,2026-04-23 23:44:59 UTC,946579.55561170,4692,7.43239000,581633.24210340
